"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"AppleHealthKitQuantitySample.sourceRevision.source.modifierExtension","AppleHealthKitQuantitySample.sourceRevision.source.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"AppleHealthKitQuantitySample.sourceRevision.source.bundleIdentifier","AppleHealthKitQuantitySample.sourceRevision.source.bundleIdentifier","","","",1,1,"","","","string {[]} {[]}
","The source’s bundle identifier.","The source’s bundle identifier.","","","","","","","","","",,,,,"",,,,"AppleHealthKitObject.sourceRevision.source.bundleIdentifier",1,1,"",""
"AppleHealthKitQuantitySample.sourceRevision.source.name","AppleHealthKitQuantitySample.sourceRevision.source.name","","","",1,1,"","","","string {[]} {[]}
","The source’s name.","The source’s name.","","","","","","","","","",,,,,"",,,,"AppleHealthKitObject.sourceRevision.source.name",1,1,"",""
"AppleHealthKitQuantitySample.sourceRevision.version","AppleHealthKitQuantitySample.sourceRevision.version","","","",0,1,"","","","string {[]} {[]}
","A string that identifies a particular version of the source.","A string that identifies a particular version of the source.","","","","","","","","","",,,,,"",,,,"AppleHealthKitObject.sourceRevision.version",0,1,"",""
"AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion","AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion","","","",1,1,"","","","BackboneElement {[]} {[]}
","A string that identifies the operating system used to save a sample.","A string that identifies the operating system used to save a sample.","","","","","","","","","",,,,,"",,,,"AppleHealthKitObject.sourceRevision.operatingSystemVersion",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion.id","AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion.extension","AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion.modifierExtension","AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion.majorVersion","AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion.majorVersion","","","",1,1,"","","","integer {[]} {[]}
","The major release number, such as 10 in version 10.9.3.","The major release number, such as 10 in version 10.9.3.","","","","","","","","","",,,,,"",,,,"AppleHealthKitObject.sourceRevision.operatingSystemVersion.majorVersion",1,1,"",""
"AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion.minorVersion","AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion.minorVersion","","","",1,1,"","","","integer {[]} {[]}
","The minor release number, such as 9 in version 10.9.3.","The minor release number, such as 9 in version 10.9.3.","","","","","","","","","",,,,,"",,,,"AppleHealthKitObject.sourceRevision.operatingSystemVersion.minorVersion",1,1,"",""
"AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion.patchVersion","AppleHealthKitQuantitySample.sourceRevision.operatingSystemVersion.patchVersion","","","",1,1,"","","","integer {[]} {[]}
","The update release number, such as 3 in version 10.9.3.","The update release number, such as 3 in version 10.9.3.","","","","","","","","","",,,,,"",,,,"AppleHealthKitObject.sourceRevision.operatingSystemVersion.patchVersion",1,1,"",""
"AppleHealthKitQuantitySample.sourceRevision.productType","AppleHealthKitQuantitySample.sourceRevision.productType","","","",0,1,"","","","string {[]} {[]}
","A string that identifies the device used to save a sample.","A string that identifies the device used to save a sample.","","","","","","","","","",,,,,"",,,,"AppleHealthKitObject.sourceRevision.productType",0,1,"",""
"AppleHealthKitQuantitySample.startDate","AppleHealthKitQuantitySample.startDate","","","",0,1,"","","","dateTime {[]} {[]}
","The sample's start date.","The sample's start date.","","","","","","","","","",,,,,"",,,,"AppleHealthKitSample.startDate",0,1,"",""
"AppleHealthKitQuantitySample.endDate","AppleHealthKitQuantitySample.endDate","","","",0,1,"","","","dateTime {[]} {[]}
","The sample's end date.","The sample's end date.","","","","","","","","","",,,,,"",,,,"AppleHealthKitSample.endDate",0,1,"",""
"AppleHealthKitQuantitySample.hasUndeterminedDuration","AppleHealthKitQuantitySample.hasUndeterminedDuration","","","",0,1,"","","","boolean {[]} {[]}
","Indicates whether the sample has an unknown duration.","Indicates whether the sample has an unknown duration.","","","","","","","","","",,,,,"",,,,"AppleHealthKitSample.hasUndeterminedDuration",0,1,"",""
"AppleHealthKitQuantitySample.sampleType","AppleHealthKitQuantitySample.sampleType","","","",1,1,"","","","code {[]} {[]}
","The sample type.","The sample type.","","","","","","","","","",,"extensible","","http://hl7.org/fhir/uv/phr/ValueSet/apple-health-kit-sample-type-value-set","",,,,"AppleHealthKitSample.sampleType",1,1,"",""
"AppleHealthKitQuantitySample.quantity","AppleHealthKitQuantitySample.quantity","","","",1,1,"","","","BackboneElement {[]} {[]}
","The quantity for this sample.","The quantity for this sample.","","","","","","","","","",,,,,"",,,,"AppleHealthKitQuantitySample.quantity",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"AppleHealthKitQuantitySample.quantity.id","AppleHealthKitQuantitySample.quantity.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"AppleHealthKitQuantitySample.quantity.extension","AppleHealthKitQuantitySample.quantity.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"AppleHealthKitQuantitySample.quantity.modifierExtension","AppleHealthKitQuantitySample.quantity.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"AppleHealthKitQuantitySample.quantity.unit","AppleHealthKitQuantitySample.quantity.unit","","","",0,1,"","","","string {[]} {[]}
","The unit string.","The unit string.","","","","","","","","","",,,,,"",,,,"AppleHealthKitQuantitySample.quantity.unit",0,1,"",""
"AppleHealthKitQuantitySample.quantity.doubleValue","AppleHealthKitQuantitySample.quantity.doubleValue","","","",0,1,"","","","decimal {[]} {[]}
","Returns the quantity’s value in the provided unit.","Returns the quantity’s value in the provided unit.","","","","","","","","","",,,,,"",,,,"AppleHealthKitQuantitySample.quantity.doubleValue",0,1,"",""
"AppleHealthKitQuantitySample.count","AppleHealthKitQuantitySample.count","","","",0,1,"","","","integer {[]} {[]}
","The number of quantities contained in this sample.","The number of quantities contained in this sample.","","","","","","","","","",,,,,"",,,,"AppleHealthKitQuantitySample.count",0,1,"",""
"AppleHealthKitQuantitySample.quantityType","AppleHealthKitQuantitySample.quantityType","","","",1,1,"","","","code {[]} {[]}
","The quantity type for this sample.","The quantity type for this sample.","","","","","","","","","",,"extensible","","http://hl7.org/fhir/uv/phr/ValueSet/apple-health-kit-quantity-type-value-set","",,,,"AppleHealthKitQuantitySample.quantityType",1,1,"",""
